foamv1_cutouts
    0.5407924    0.0766155
    0.5399916    0.0766898
    0.5391906    0.0767637
    0.5383895    0.0768373
    0.5375883    0.0769105
    0.5367869    0.0769834
    0.5359854    0.0770559
    0.5351837    0.0771280
    0.5343819    0.0771998
    0.5335800    0.0772711
    0.5327779    0.0773422
    0.5319757    0.0774128
    0.5311734    0.0774831
    0.5303710    0.0775531
    0.5295684    0.0776226
    0.5287657    0.0776918
    0.5279629    0.0777607
    0.5271600    0.0778291
    0.5263569    0.0778972
    0.5255538    0.0779650
    0.5247505    0.0780323
    0.5239471    0.0780993
    0.5231437    0.0781660
    0.5223401    0.0782322
    0.5215364    0.0782981
    0.5207326    0.0783636
    0.5199288    0.0784288
    0.5191248    0.0784936
    0.5183207    0.0785580
    0.5175166    0.0786221
    0.5167123    0.0786857
    0.5159080    0.0787491
    0.5151036    0.0788120
    0.5142991    0.0788746
    0.5134945    0.0789368
    0.5126899    0.0789986
    0.5118852    0.0790601
    0.5110804    0.0791212
    0.5102755    0.0791819
    0.5094706    0.0792423
    0.5086656    0.0793023
    0.5078605    0.0793619
    0.5070554    0.0794211
    0.5062502    0.0794800
    0.5054449    0.0795385
    0.5046396    0.0795966
    0.5038343    0.0796544
    0.5030288    0.0797118
    0.5022234    0.0797688
    0.5014179    0.0798255
    0.5006123    0.0798818
    0.4998067    0.0799377
    0.4990011    0.0799932
    0.4981954    0.0800484
    0.4973897    0.0801031
    0.4965840    0.0801576
    0.4957782    0.0802116
    0.4949724    0.0802653
    0.4941666    0.0803186
    0.4933607    0.0803715
    0.4925548    0.0804241
    0.4917489    0.0804763
    0.4909430    0.0805281
    0.4901370    0.0805795
    0.4893311    0.0806305
    0.4885251    0.0806812
    0.4877191    0.0807315
    0.4869131    0.0807814
    0.4861072    0.0808310
    0.4853012    0.0808801
    0.4844952    0.0809289
    0.4836892    0.0809773
    0.4828832    0.0810254
    0.4820772    0.0810730
    0.4812712    0.0811203
    0.4804652    0.0811672
    0.4796592    0.0812137
    0.4788533    0.0812598
    0.4780473    0.0813055
    0.4772414    0.0813509
    0.4764355    0.0813959
    0.4756296    0.0814405
    0.4748238    0.0814847
    0.4740179    0.0815285
    0.4732121    0.0815720
    0.4724064    0.0816150
    0.4716006    0.0816577
    0.4707949    0.0817000
    0.4699893    0.0817419
    0.4691836    0.0817834
    0.4683780    0.0818245
    0.4675725    0.0818653
    0.4667670    0.0819056
    0.4659615    0.0819456
    0.4651561    0.0819852
    0.4643508    0.0820244
    0.4635455    0.0820632
    0.4627402    0.0821016
    0.4619351    0.0821396
    0.4611299    0.0821772
